	tweet_id	rating_numerator	rating_denominator
819	748568946752774144	12.0	10.0
820	748346686624440324	10.0	10.0
821	748337862848962560	13.0	10.0
822	748324050481647620	11.0	10.0
823	748307329658011649	7.0	10.0
824	748220828303695873	13.0	10.0
825	747963614829678593	10.0	10.0
826	747933425676525569	11.0	10.0
827	747885874273214464	8.0	10.0
828	747844099428986880	11.0	10.0
829	747816857231626240	4.0	10.0
830	747651430853525504	12.0	10.0
831	747648653817413632	12.0	10.0
832	747600769478692864	10.0	10.0
833	747594051852075008	11.0	10.0
834	747512671126323200	10.0	10.0
835	747461612269887489	10.0	10.0
836	747439450712596480	12.0	10.0
837	747219827526344708	11.0	10.0
838	747204161125646336	10.0	10.0
839	747103485104099331	11.0	10.0
840	746906459439529985	0.0	10.0
841	746872823977771008	11.0	10.0
842	746818907684614144	13.0	10.0
843	746790600704425984	10.0	10.0
844	746757706116112384	11.0	10.0
845	746726898085036033	12.0	10.0
846	746542875601690625	11.0	10.0
847	746507379341139972	10.0	10.0
848	746369468511756288	9.0	10.0
849	746131877086527488	10.0	10.0
850	746056683365994496	11.0	10.0
851	745789745784041472	10.0	10.0
852	745712589599014916	7.0	10.0
853	745433870967832576	10.0	10.0
854	745422732645535745	9.0	10.0
855	745314880350101504	12.0	10.0
856	745074613265149952	11.0	10.0
857	745057283344719872	12.0	10.0
858	744995568523612160	9.0	10.0
859	744971049620602880	12.0	10.0
860	744709971296780288	10.0	10.0
861	744334592493166593	11.0	10.0
862	744234799360020481	13.0	10.0
863	744223424764059648	12.0	10.0
864	743980027717509120	11.0	10.0
865	743895849529389061	10.0	10.0
866	743609206067040256	10.0	10.0
867	743595368194129920	7.0	10.0
868	743545585370791937	11.0	10.0
869	743510151680958465	13.0	10.0
870	743253157753532416	10.0	10.0
871	743222593470234624	12.0	10.0
872	743210557239623680	10.0	10.0
873	742534281772302336	11.0	10.0
874	742528092657332225	10.0	10.0
875	742465774154047488	14.0	10.0
876	742423170473463808	12.0	10.0
877	742385895052087300	11.0	10.0
878	742161199639494656	12.0	10.0
879	742150209887731712	8.0	10.0
880	741793263812808706	10.0	10.0
881	741743634094141440	11.0	10.0
882	741438259667034112	9.0	10.0
883	741303864243200000	12.0	10.0
884	741099773336379392	11.0	10.0
885	741067306818797568	12.0	10.0
886	740995100998766593	10.0	10.0
887	740711788199743490	9.0	10.0
888	740699697422163968	8.0	10.0
889	740676976021798912	11.0	10.0
890	740373189193256964	9.0	11.0
891	740365076218183684	10.0	10.0
892	740359016048689152	9.0	10.0
893	740214038584557568	10.0	10.0
894	739979191639244800	12.0	10.0
895	739932936087216128	10.0	10.0
896	739844404073074688	12.0	10.0
897	739623569819336705	12.0	10.0
898	739606147276148736	9.0	10.0
899	739544079319588864	10.0	10.0
900	739485634323156992	6.0	10.0
901	739238157791694849	13.0	10.0
902	738891149612572673	13.0	10.0
903	738885046782832640	11.0	10.0
904	738883359779196928	10.0	10.0
905	738537504001953792	11.0	10.0
906	738402415918125056	10.0	10.0
907	738184450748633089	9.0	10.0
908	738166403467907072	12.0	10.0
909	738156290900254721	10.0	10.0
910	737826014890496000	10.0	10.0
911	737800304142471168	10.0	10.0
912	737678689543020544	11.0	10.0
913	737445876994609152	13.0	10.0
914	737322739594330112	9.0	10.0
915	737310737551491075	13.0	10.0
916	736736130620620800	13.0	10.0
917	736392552031657984	13.0	10.0
918	736365877722001409	11.0	10.0
919	736225175608430592	10.0	10.0
920	736010884653420544	10.0	10.0
921	735991953473572864	11.0	10.0
922	735648611367784448	12.0	10.0
923	735635087207878657	11.0	10.0
924	735274964362878976	11.0	10.0
925	735256018284875776	8.0	10.0
926	735137028879360001	9.0	10.0
927	734912297295085568	10.0	10.0
928	734787690684657664	13.0	10.0
929	734776360183431168	11.0	10.0
930	734559631394082816	10.0	10.0
931	733828123016450049	10.0	10.0
932	733822306246479872	10.0	10.0
933	733482008106668032	10.0	10.0
934	733460102733135873	11.0	10.0
935	733109485275860992	12.0	10.0
936	732732193018155009	12.0	10.0
937	732726085725589504	11.0	10.0
938	732585889486888962	10.0	10.0
939	732375214819057664	11.0	10.0
940	732005617171337216	11.0	10.0
941	731285275100512256	12.0	10.0
942	731156023742988288	204.0	170.0
943	730924654643314689	9.0	10.0
944	730573383004487680	10.0	10.0
945	730427201120833536	11.0	10.0
946	730211855403241472	11.0	10.0
947	730196704625098752	6.0	10.0
948	729854734790754305	11.0	10.0
949	729838605770891264	12.0	10.0
950	729823566028484608	13.0	10.0
951	729463711119904772	13.0	10.0
952	729113531270991872	10.0	10.0
953	728986383096946689	11.0	10.0
954	728760639972315136	13.0	10.0
955	728751179681943552	10.0	10.0
956	728653952833728512	8.0	10.0
957	728409960103686147	10.0	10.0
958	728387165835677696	12.0	10.0
959	728046963732717569	11.0	10.0
960	728035342121635841	12.0	10.0
961	728015554473250816	11.0	10.0
962	727685679342333952	12.0	10.0
963	727644517743104000	13.0	10.0
964	727524757080539137	10.0	10.0
965	727314416056803329	11.0	10.0
966	727286334147182592	9.0	10.0
967	727175381690781696	10.0	10.0
968	727155742655025152	11.0	10.0
969	726935089318363137	12.0	10.0
970	726887082820554753	10.0	10.0
971	726828223124897792	12.0	10.0
972	726224900189511680	9.0	10.0
973	725842289046749185	12.0	10.0
974	725786712245440512	11.0	10.0
975	725729321944506368	12.0	10.0
976	725458796924002305	13.0	10.0
977	724983749226668032	12.0	10.0
978	724771698126512129	11.0	10.0
979	724405726123311104	10.0	10.0
980	724049859469295616	10.0	10.0
981	724046343203856385	10.0	10.0
982	724004602748780546	11.0	10.0
983	723912936180330496	12.0	10.0
984	723688335806480385	12.0	10.0
985	723673163800948736	10.0	10.0
986	723179728551723008	8.0	10.0
987	722974582966214656	4.0	20.0
988	722613351520608256	12.0	10.0
989	721503162398597120	11.0	10.0
990	721001180231503872	11.0	10.0
991	720785406564900865	12.0	10.0
992	720775346191278080	10.0	10.0
993	720415127506415616	10.0	10.0
994	720389942216527872	11.0	10.0
995	720340705894408192	10.0	10.0
996	720059472081784833	9.0	10.0
997	720043174954147842	11.0	10.0
998	719991154352222208	10.0	10.0
999	719704490224398336	12.0	10.0
1000	719551379208073216	10.0	10.0
1001	719367763014393856	11.0	10.0
1002	719339463458033665	10.0	10.0
1003	719332531645071360	11.0	10.0
1004	718971898235854848	10.0	10.0
1005	718939241951195136	12.0	10.0
1006	718631497683582976	10.0	10.0
1007	718613305783398402	11.0	10.0
1008	718540630683709445	10.0	10.0
1009	718460005985447936	9.0	10.0
1010	718454725339934721	13.0	10.0
1011	718246886998687744	3.0	10.0
1012	718234618122661888	11.0	10.0
1013	717841801130979328	11.0	10.0
1014	717790033953034240	10.0	10.0
1015	717537687239008257	11.0	10.0
1016	717428917016076293	11.0	10.0
1017	717421804990701568	9.0	10.0
1018	717047459982213120	12.0	10.0
1019	717009362452090881	10.0	10.0
1020	716802964044845056	10.0	10.0
1021	716791146589110272	11.0	10.0
1022	716730379797970944	12.0	10.0
1023	716447146686459905	13.0	10.0
1024	716439118184652801	50.0	50.0
1025	716285507865542656	12.0	10.0
1026	716080869887381504	11.0	10.0
1027	715928423106027520	11.0	10.0
1028	715758151270801409	13.0	10.0
1029	715733265223708672	10.0	10.0
1030	715704790270025728	11.0	10.0
1031	715696743237730304	10.0	10.0
1032	715680795826982913	12.0	10.0
1033	715360349751484417	11.0	10.0
1034	715342466308784130	10.0	10.0
1035	715220193576927233	10.0	10.0
1036	715200624753819648	12.0	10.0
1037	715009755312439296	12.0	10.0
1038	714982300363173890	9.0	10.0
1039	714962719905021952	12.0	10.0
1040	714957620017307648	10.0	10.0
1041	714631576617938945	4.0	10.0
1042	714606013974974464	12.0	10.0
1043	714485234495041536	10.0	10.0
1044	714258258790387713	10.0	10.0
1045	714251586676113411	8.0	10.0
1046	714214115368108032	13.0	10.0
1047	714141408463036416	10.0	10.0
1048	713919462244790272	12.0	10.0
1049	713909862279876608	12.0	10.0
1050	713900603437621249	99.0	90.0
1051	713761197720473600	12.0	10.0
1052	713411074226274305	11.0	10.0
1053	713177543487135744	10.0	10.0
1054	713175907180089344	10.0	10.0
1055	712809025985978368	10.0	10.0
1056	712717840512598017	10.0	10.0
1057	712668654853337088	10.0	10.0
1058	712438159032893441	11.0	10.0
1059	712309440758808576	12.0	10.0
1060	712097430750289920	10.0	10.0
1061	712092745624633345	7.0	10.0
1062	712085617388212225	11.0	10.0
1063	712065007010385924	6.0	10.0
1064	711968124745228288	10.0	10.0
1065	711743778164514816	11.0	10.0
1066	711732680602345472	10.0	10.0
1067	711694788429553666	13.0	10.0
1068	711652651650457602	9.0	10.0
1069	711363825979756544	11.0	10.0
1070	711306686208872448	3.0	10.0
1071	711008018775851008	11.0	10.0
1072	710997087345876993	12.0	10.0
1073	710844581445812225	10.0	10.0
1074	710833117892898816	12.0	10.0
1075	710658690886586372	80.0	80.0
1076	710609963652087808	12.0	10.0
1077	710588934686908417	12.0	10.0
1078	710296729921429505	12.0	10.0
1079	710283270106132480	11.0	10.0
1080	710272297844797440	11.0	10.0
1081	710269109699739648	13.0	10.0
1082	710153181850935296	11.0	10.0
1083	710140971284037632	8.0	10.0
1084	710117014656950272	11.0	10.0
1085	709918798883774466	12.0	10.0
1086	709901256215666688	12.0	10.0
1087	709852847387627521	12.0	10.0
1088	709566166965075968	12.0	10.0
1089	709556954897764353	12.0	10.0
1090	709519240576036864	9.0	10.0
1091	709449600415961088	10.0	10.0
1092	709409458133323776	8.0	10.0
1093	709225125749587968	11.0	10.0
1094	709207347839836162	11.0	10.0
1095	709198395643068416	45.0	50.0
1096	709179584944730112	13.0	10.0
1097	709158332880297985	10.0	10.0
1098	709042156699303936	9.0	10.0
1099	708853462201716736	8.0	10.0
1100	708845821941387268	9.0	10.0
1101	708834316713893888	10.0	10.0
1102	708810915978854401	10.0	10.0
1103	708738143638450176	11.0	10.0
1104	708711088997666817	11.0	10.0
1105	708479650088034305	13.0	10.0
1106	708469915515297792	11.0	10.0
1107	708400866336894977	12.0	10.0
1108	708356463048204288	10.0	10.0
1109	708349470027751425	11.0	10.0
1110	708149363256774660	10.0	10.0
1111	708130923141795840	11.0	10.0
1112	708119489313951744	9.0	10.0
1113	708109389455101952	10.0	10.0
1114	708026248782585858	13.0	10.0
1115	707995814724026368	12.0	10.0
1116	707983188426153984	12.0	10.0
1117	707969809498152960	11.0	10.0
1118	707776935007539200	11.0	10.0
1119	707741517457260545	10.0	10.0
1120	707738799544082433	12.0	10.0
1121	707693576495472641	7.0	10.0
1122	707629649552134146	10.0	10.0
1123	707610948723478529	12.0	10.0
1124	707420581654872064	4.0	10.0
1125	707411934438625280	11.0	10.0
1126	707387676719185920	10.0	10.0
1127	707377100785885184	9.0	10.0
1128	707315916783140866	10.0	10.0
1129	707297311098011648	10.0	10.0
1130	707059547140169728	11.0	10.0
1131	707038192327901184	10.0	10.0
1132	707021089608753152	12.0	10.0
1133	707014260413456384	11.0	10.0
1134	706904523814649856	13.0	10.0
1135	706901761596989440	3.0	10.0
1136	706681918348251136	12.0	10.0
1137	706644897839910912	9.0	10.0
1138	706593038911545345	10.0	10.0
1139	706538006853918722	11.0	10.0
1140	706516534877929472	12.0	10.0
1141	706346369204748288	12.0	10.0
1142	706310011488698368	12.0	10.0
1143	706291001778950144	11.0	10.0
1144	706265994973601792	11.0	10.0
1145	706169069255446529	12.0	10.0
1146	706166467411222528	7.0	10.0
1147	706153300320784384	13.0	10.0
1148	705975130514706432	10.0	10.0
1149	705970349788291072	12.0	10.0
1150	705898680587526145	10.0	10.0
1151	705786532653883392	11.0	10.0
1152	705591895322394625	11.0	10.0
1153	705475953783398401	12.0	10.0
1154	705442520700944385	12.0	10.0
1155	705428427625635840	11.0	10.0
1156	705239209544720384	11.0	10.0
1157	705223444686888960	9.0	10.0
1158	705102439679201280	10.0	10.0
1159	705066031337840642	12.0	10.0
1160	704871453724954624	12.0	10.0
1161	704859558691414016	10.0	10.0
1162	704847917308362754	12.0	10.0
1163	704819833553219584	7.0	10.0
1164	704761120771465216	13.0	10.0
1165	704499785726889984	12.0	10.0
1166	704491224099647488	13.0	10.0
1167	704480331685040129	11.0	10.0
1168	704364645503647744	12.0	10.0
1169	704347321748819968	10.0	10.0
1170	704134088924532736	12.0	10.0
1171	704113298707505153	8.0	10.0
1172	704054845121142784	60.0	50.0
1173	703774238772166656	10.0	10.0
1174	703769065844768768	10.0	10.0
1175	703631701117943808	11.0	10.0
1176	703611486317502464	10.0	10.0
1177	703425003149250560	9.0	10.0
1178	703407252292673536	10.0	10.0
1179	703382836347330562	12.0	10.0
1180	703356393781329922	9.0	10.0
1181	703268521220972544	12.0	10.0
1182	703079050210877440	11.0	10.0
1183	703041949650034688	10.0	10.0
1184	702932127499816960	6.0	10.0
1185	702899151802126337	12.0	10.0
1186	702684942141153280	11.0	10.0
1187	702671118226825216	10.0	10.0
1188	702598099714314240	11.0	10.0
1189	702539513671897089	12.0	10.0
1190	702332542343577600	13.0	10.0
1191	702321140488925184	12.0	10.0
1192	702276748847800320	11.0	10.0
1193	702217446468493312	9.0	10.0
1194	701981390485725185	12.0	10.0
1195	701952816642965504	11.0	10.0
1196	701889187134500865	11.0	10.0
1197	701805642395348998	11.0	10.0
1198	701601587219795968	10.0	10.0
1199	701570477911896070	9.0	10.0
1200	701545186879471618	10.0	10.0
1201	701214700881756160	12.0	10.0
1202	700890391244103680	11.0	10.0
1203	700864154249383937	12.0	10.0
1204	700847567345688576	10.0	10.0
1205	700796979434098688	7.0	10.0
1206	700747788515020802	11.0	10.0
1207	700518061187723268	10.0	10.0
1208	700505138482569216	12.0	10.0
1209	700462010979500032	6.0	10.0
1210	700167517596164096	10.0	10.0
1211	700151421916807169	11.0	10.0
1212	700143752053182464	10.0	10.0
1213	700062718104104960	6.0	10.0
1214	700029284593901568	10.0	10.0
1215	700002074055016451	9.0	10.0
1216	699801817392291840	11.0	10.0
1217	699788877217865730	12.0	10.0
1218	699779630832685056	10.0	10.0
1219	699775878809702401	11.0	10.0
1220	699691744225525762	5.0	10.0
1221	699446877801091073	12.0	10.0
1222	699434518667751424	12.0	10.0
1223	699423671849451520	10.0	10.0
1224	699413908797464576	11.0	10.0
1225	699370870310113280	11.0	10.0
1226	699323444782047232	10.0	10.0
1227	699088579889332224	3.0	10.0
1228	699079609774645248	8.0	10.0
1229	699072405256409088	12.0	10.0
1230	699060279947165696	12.0	10.0
1231	699036661657767936	13.0	10.0
1232	698989035503689728	13.0	10.0
1233	698953797952008193	11.0	10.0
1234	698907974262222848	10.0	10.0
1235	698710712454139905	10.0	10.0
1236	698703483621523456	7.0	10.0
1237	698635131305795584	12.0	10.0
1238	698549713696649216	9.0	10.0
1239	698355670425473025	10.0	10.0
1240	698342080612007937	11.0	10.0
1241	698262614669991936	11.0	10.0
1242	698195409219559425	9.0	10.0
1243	698178924120031232	10.0	10.0
1244	697995514407682048	11.0	10.0
1245	697990423684476929	11.0	10.0
1246	697943111201378304	10.0	10.0
1247	697881462549430272	10.0	10.0
1248	697630435728322560	8.0	10.0
1249	697616773278015490	11.0	10.0
1250	697596423848730625	11.0	10.0
1251	697575480820686848	8.0	10.0
1252	697516214579523584	9.0	10.0
1253	697482927769255936	11.0	10.0
1254	697463031882764288	44.0	40.0
1255	697270446429966336	10.0	10.0
1256	697259378236399616	8.0	10.0
1257	697255105972801536	10.0	10.0
1258	697242256848379904	10.0	10.0
1259	696900204696625153	12.0	10.0
1260	696894894812565505	9.0	10.0
1261	696886256886657024	12.0	10.0
1262	696877980375769088	9.0	10.0
1263	696754882863349760	10.0	10.0
1264	696744641916489729	10.0	10.0
1265	696713835009417216	9.0	10.0
1266	696518437233913856	10.0	10.0
1267	696490539101908992	1.0	10.0
1268	696488710901260288	12.0	10.0
1269	696405997980676096	7.0	10.0
1270	696100768806522880	10.0	10.0
1271	695816827381944320	11.0	10.0
1272	695794761660297217	13.0	10.0
1273	695767669421768709	13.0	10.0
1274	695629776980148225	8.0	10.0
1275	695446424020918272	12.0	10.0
1276	695409464418041856	10.0	10.0
1277	695314793360662529	10.0	10.0
1278	695095422348574720	12.0	10.0
1279	695074328191332352	11.0	10.0
1280	695064344191721472	4.0	10.0
1281	695051054296211456	6.0	10.0
1282	694925794720792577	5.0	10.0
1283	694905863685980160	10.0	10.0
1284	694669722378485760	12.0	10.0
1285	694356675654983680	10.0	10.0
1286	694352839993344000	10.0	10.0
1287	694342028726001664	11.0	10.0
1288	694329668942569472	9.0	10.0
1289	694206574471057408	10.0	10.0
1290	694183373896572928	9.0	10.0
1291	694001791655137281	11.0	10.0
1292	693993230313091072	12.0	10.0
1293	693942351086120961	10.0	10.0
1294	693647888581312512	7.0	10.0
1295	693644216740769793	10.0	10.0
1296	693642232151285760	9.0	10.0
1297	693629975228977152	12.0	10.0
1298	693622659251335168	10.0	10.0
1299	693590843962331137	3.0	10.0
1300	693582294167244802	11.0	10.0
1301	693486665285931008	11.0	10.0
1302	693280720173801472	10.0	10.0
1303	693267061318012928	12.0	10.0
1304	693262851218264065	11.0	10.0
1305	693231807727280129	9.0	10.0
1306	693155686491000832	12.0	10.0
1307	693109034023534592	11.0	10.0
1308	693095443459342336	10.0	10.0
1309	692919143163629568	9.0	10.0
1310	692905862751522816	10.0	10.0
1311	692901601640583168	10.0	10.0
1312	692894228850999298	10.0	10.0
1313	692828166163931137	12.0	10.0
1314	692752401762250755	13.0	10.0
1315	692568918515392513	12.0	10.0
1316	692535307825213440	10.0	10.0
1317	692530551048294401	10.0	10.0
1318	692423280028966913	9.0	10.0
1319	692417313023332352	7.0	10.0
1320	692187005137076224	12.0	10.0
1321	692158366030913536	10.0	10.0
1322	692142790915014657	13.0	10.0
1323	692041934689402880	13.0	10.0
1324	692017291282812928	9.0	10.0
1325	691820333922455552	8.0	10.0
1326	691793053716221953	10.0	10.0
1327	691756958957883396	10.0	10.0
1328	691675652215414786	10.0	10.0
1329	691483041324204033	5.0	10.0
1330	691459709405118465	12.0	10.0
1331	691444869282295808	12.0	10.0
1332	691416866452082688	13.0	10.0
1333	691321916024623104	11.0	10.0
1334	691096613310316544	11.0	10.0
1335	691090071332753408	12.0	10.0
1336	690989312272396288	12.0	10.0
1337	690959652130045952	11.0	10.0
1338	690938899477221376	10.0	10.0
1339	690932576555528194	12.0	10.0
1340	690735892932222976	13.0	10.0
1341	690728923253055490	8.0	10.0
1342	690690673629138944	10.0	10.0
1343	690649993829576704	11.0	10.0
1344	690607260360429569	12.0	10.0
1345	690597161306841088	11.0	10.0
1346	690400367696297985	10.0	10.0
1347	690374419777196032	11.0	10.0
1348	690360449368465409	9.0	10.0
1349	690348396616552449	12.0	10.0
1350	690248561355657216	11.0	10.0
1351	690021994562220032	10.0	10.0
1352	690015576308211712	12.0	10.0
1353	690005060500217858	10.0	10.0
1354	689999384604450816	10.0	10.0
1355	689993469801164801	12.0	10.0
1356	689977555533848577	12.0	10.0
1357	689905486972461056	11.0	10.0
1358	689877686181715968	9.0	10.0
1359	689835978131935233	11.0	10.0
1360	689661964914655233	12.0	10.0
1361	689659372465688576	8.0	10.0
1362	689623661272240129	10.0	10.0
1363	689599056876867584	11.0	10.0
1364	689557536375177216	12.0	10.0
1365	689517482558820352	12.0	10.0
1366	689289219123089408	13.0	10.0
1367	689283819090870273	9.0	10.0
1368	689280876073582592	10.0	10.0
1369	689275259254616065	10.0	10.0
1370	689255633275777024	10.0	10.0
1371	689154315265683456	9.0	10.0
1372	689143371370250240	10.0	10.0
1373	688916208532455424	11.0	10.0
1374	688908934925697024	8.0	10.0
1375	688898160958271489	10.0	10.0
1376	688894073864884227	7.0	10.0
1377	688828561667567616	9.0	10.0
1378	688804835492233216	12.0	10.0
1379	688789766343622656	8.0	10.0
1380	688547210804498433	9.0	10.0
1381	688519176466644993	12.0	10.0
1382	688385280030670848	12.0	10.0
1383	688211956440801280	13.0	10.0
1384	688179443353796608	10.0	10.0
1385	688116655151435777	10.0	10.0
1386	688064179421470721	11.0	10.0
1387	687841446767013888	13.0	10.0
1388	687826841265172480	12.0	10.0
1389	687818504314159109	12.0	10.0
1390	687807801670897665	11.0	10.0
1391	687732144991551489	11.0	10.0
1392	687704180304273409	9.0	10.0
1393	687664829264453632	11.0	10.0
1394	687494652870668288	7.0	10.0
1395	687480748861947905	12.0	10.0
1396	687476254459715584	11.0	10.0
1397	687460506001633280	10.0	10.0
1398	687399393394311168	10.0	10.0
1399	687317306314240000	11.0	10.0
1400	687312378585812992	7.0	10.0
1401	687127927494963200	9.0	10.0
1402	687124485711986689	11.0	10.0
1403	687109925361856513	11.0	10.0
1404	687102708889812993	5.0	10.0
1405	687096057537363968	11.0	10.0
1406	686947101016735744	11.0	10.0
1407	686760001961103360	12.0	10.0
1408	686749460672679938	8.0	10.0
1409	686730991906516992	12.0	10.0
1410	686683045143953408	11.0	10.0
1411	686618349602762752	11.0	10.0
1412	686606069955735556	10.0	10.0
1413	686394059078897668	12.0	10.0
1414	686386521809772549	11.0	10.0
1415	686377065986265092	10.0	10.0
1416	686358356425093120	10.0	10.0
1417	686286779679375361	12.0	10.0
1418	686050296934563840	11.0	10.0
1419	686035780142297088	4.0	20.0
1420	686034024800862208	12.0	10.0
1421	686007916130873345	11.0	10.0
1422	686003207160610816	3.0	10.0
1423	685973236358713344	11.0	10.0
1424	685943807276412928	8.0	10.0
1425	685906723014619143	9.0	10.0
1426	685681090388975616	14.0	10.0
1427	685667379192414208	9.0	10.0
1428	685663452032069632	12.0	10.0
1429	685641971164143616	7.0	10.0
1430	685547936038666240	14.0	10.0
1431	685532292383666176	9.0	10.0
1432	685325112850124800	10.0	10.0
1433	685321586178670592	10.0	10.0
1434	685315239903100929	11.0	10.0
1435	685307451701334016	11.0	10.0
1436	685268753634967552	10.0	10.0
1437	685198997565345792	11.0	10.0
1438	685169283572338688	11.0	10.0
1439	684969860808454144	5.0	10.0
1440	684959798585110529	5.0	10.0
1441	684940049151070208	12.0	10.0
1442	684926975086034944	11.0	10.0
1443	684914660081053696	12.0	10.0
1444	684902183876321280	11.0	10.0
1445	684880619965411328	5.0	10.0
1446	684830982659280897	13.0	10.0
1447	684800227459624960	11.0	10.0
1448	684594889858887680	10.0	10.0
1449	684588130326986752	12.0	10.0
1450	684567543613382656	4.0	10.0
1451	684538444857667585	12.0	10.0
1452	684481074559381504	10.0	10.0
1453	684460069371654144	10.0	10.0
1454	684241637099323392	12.0	10.0
1455	684225744407494656	143.0	130.0
1456	684222868335505415	121.0	110.0
1457	684200372118904832	6.0	10.0
1458	684195085588783105	9.0	10.0
1459	684188786104872960	10.0	10.0
1460	684177701129875456	10.0	10.0
1461	684147889187209216	12.0	10.0
1462	684122891630342144	11.0	10.0
1463	684097758874210310	10.0	10.0
1464	683857920510050305	10.0	10.0
1465	683852578183077888	10.0	10.0
1466	683849932751646720	5.0	10.0
1467	683834909291606017	9.0	10.0
1468	683828599284170753	12.0	10.0
1469	683773439333797890	9.0	10.0
1470	683742671509258241	11.0	10.0
1471	683515932363329536	11.0	10.0
1472	683498322573824003	11.0	10.0
1473	683481228088049664	11.0	10.0
1474	683462770029932544	8.0	10.0
1475	683449695444799489	10.0	10.0
1476	683391852557561860	11.0	10.0
1477	683357973142474752	10.0	10.0
1478	683142553609318400	9.0	10.0
1479	683111407806746624	10.0	10.0
1480	683098815881154561	12.0	10.0
1481	683078886620553216	9.0	10.0
1482	683030066213818368	10.0	10.0
1483	682962037429899265	7.0	11.0
1484	682808988178739200	20.0	16.0
1485	682788441537560576	12.0	10.0
1486	682750546109968385	9.0	10.0
1487	682697186228989953	12.0	10.0
1488	682662431982772225	11.0	10.0
1489	682638830361513985	12.0	10.0
1490	682429480204398592	8.0	10.0
1491	682406705142087680	7.0	10.0
1492	682393905736888321	11.0	10.0
1493	682389078323662849	9.0	10.0
1494	682303737705140231	9.0	10.0
1495	682259524040966145	9.0	10.0
1496	682242692827447297	11.0	10.0
1497	682088079302213632	12.0	10.0
1498	682059653698686977	11.0	10.0
1499	682047327939461121	10.0	10.0
1500	682032003584274432	11.0	10.0
1501	682003177596559360	5.0	10.0
1502	681981167097122816	12.0	10.0
1503	681891461017812993	10.0	10.0
1504	681694085539872773	11.0	10.0
1505	681679526984871937	7.0	10.0
1506	681654059175129088	12.0	10.0
1507	681610798867845120	12.0	10.0
1508	681579835668455424	8.0	10.0
1509	681523177663676416	12.0	10.0
1510	681340665377193984	5.0	10.0
1511	681339448655802368	9.0	10.0
1512	681320187870711809	11.0	10.0
1513	681302363064414209	3.0	10.0
1514	681297372102656000	12.0	10.0
1515	681281657291280384	11.0	10.0
1516	681261549936340994	9.0	10.0
1517	681242418453299201	10.0	10.0
1518	681231109724700672	11.0	10.0
1519	681193455364796417	11.0	10.0
1520	680970795137544192	9.0	10.0
1521	680959110691590145	9.0	10.0
1522	680940246314430465	4.0	10.0
1523	680934982542561280	10.0	10.0
1524	680913438424612864	11.0	10.0
1525	680889648562991104	9.0	10.0
1526	680836378243002368	12.0	10.0
1527	680805554198020098	9.0	10.0
1528	680801747103793152	10.0	10.0
1529	680798457301471234	6.0	10.0
1530	680609293079592961	9.0	10.0
1531	680583894916304897	8.0	10.0
1532	680497766108381184	12.0	10.0
1533	680494726643068929	26.0	10.0
1534	680473011644985345	10.0	10.0
1535	680440374763077632	11.0	10.0
1536	680221482581123072	10.0	10.0
1537	680206703334408192	12.0	10.0
1538	680191257256136705	11.0	10.0
1539	680176173301628928	10.0	10.0
1540	680161097740095489	12.0	10.0
1541	680145970311643136	10.0	10.0
1542	680130881361686529	10.0	10.0
1543	680115823365742593	9.0	10.0
1544	680100725817409536	11.0	10.0
1545	680085611152338944	12.0	10.0
1546	680070545539371008	9.0	10.0
1547	680055455951884288	10.0	10.0
1548	679877062409191424	5.0	10.0
1549	679872969355714560	10.0	10.0
1550	679862121895714818	11.0	10.0
1551	679854723806179328	7.0	10.0
1552	679844490799091713	10.0	10.0
1553	679828447187857408	13.0	10.0
1554	679777920601223168	10.0	10.0
1555	679736210798047232	9.0	10.0
1556	679729593985699840	8.0	10.0
1557	679722016581222400	8.0	10.0
1558	679530280114372609	7.0	10.0
1559	679527802031484928	11.0	10.0
1560	679511351870550016	7.0	10.0
1561	679503373272485890	8.0	10.0
1562	679475951516934144	9.0	10.0
1563	679462823135686656	11.0	10.0
1564	679405845277462528	10.0	10.0
1565	679158373988876288	11.0	10.0
1566	679148763231985668	8.0	10.0
1567	679132435750195208	10.0	10.0
1568	679111216690831360	12.0	10.0
1569	679062614270468097	11.0	10.0
1570	679047485189439488	9.0	10.0
1571	679001094530465792	11.0	10.0
1572	678991772295516161	12.0	10.0
1573	678969228704284672	11.0	10.0
1574	678800283649069056	12.0	10.0
1575	678798276842360832	7.0	10.0
1576	678774928607469569	11.0	10.0
1577	678767140346941444	8.0	10.0
1578	678764513869611008	10.0	10.0
1579	678755239630127104	10.0	10.0
1580	678740035362037760	6.0	10.0
1581	678708137298427904	10.0	10.0
1582	678675843183484930	2.0	10.0
1583	678643457146150913	10.0	10.0
1584	678446151570427904	10.0	10.0
1585	678424312106393600	2.0	10.0
1586	678410210315247616	10.0	10.0
1587	678399652199309312	12.0	10.0
1588	678396796259975168	12.0	10.0
1589	678389028614488064	11.0	10.0
1590	678380236862578688	10.0	10.0
1591	678341075375947776	12.0	10.0
1592	678334497360859136	10.0	10.0
1593	678278586130948096	10.0	10.0
1594	678255464182861824	9.0	10.0
1595	678023323247357953	13.0	10.0
1596	678021115718029313	12.0	10.0
1597	677961670166224897	11.0	10.0
1598	677918531514703872	10.0	10.0
1599	677895101218201600	9.0	10.0
1600	677716515794329600	144.0	120.0
1601	677700003327029250	10.0	10.0
1602	677698403548192770	9.0	10.0
1603	677687604918272002	11.0	10.0
1604	677673981332312066	9.0	10.0
